time,SSID,mac_addr,signal_str
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:1d:f1:0e,-59
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:1d:f1:3e,-56
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:1d:f1:31,-73
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:29:53,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:3a:82:be,-79
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:24:ca:61,-90
2019-05-10 08:29:53,NTUSECURE,a8:9d:21:25:40:4e,-82
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3e:3f:fe,-82
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3c:47:01,-55
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:1d:f1:3e,-55
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:29:57,NTUSECURE,d8:b1:90:1c:45:e1,-88
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:3a:82:be,-79
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:24:ca:61,-90
2019-05-10 08:29:57,NTUSECURE,a8:9d:21:25:40:4e,-82
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3e:3f:fe,-82
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3c:47:0e,-54
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:25:40:41,-82
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3c:47:01,-55
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:1d:f1:0e,-59
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:1d:f1:3e,-55
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3e:3f:f1,-86
2019-05-10 08:30:00,NTUSECURE,d8:b1:90:1c:45:e1,-88
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:3a:82:be,-79
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:30:00,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:25:40:41,-82
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:1d:f1:3e,-57
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3e:3f:f1,-86
2019-05-10 08:30:03,NTUSECURE,d8:b1:90:1c:45:e1,-88
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:3a:82:be,-78
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:30:03,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:1d:f1:3e,-56
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:1d:f1:01,-72
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:1d:f1:31,-69
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3e:3f:f1,-82
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:3a:82:be,-78
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:30:06,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3c:47:0e,-54
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:1d:f1:3e,-56
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:1d:f1:01,-72
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:1d:f1:31,-68
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:30:09,NTUSECURE,a8:9d:21:3a:82:be,-78
2019-05-10 08:30:09,NTUSECURE,d8:b1:90:1c:45:e1,-89
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:3c:47:01,-55
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:1d:f1:3e,-56
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:1d:f1:31,-68
2019-05-10 08:30:12,NTUSECURE,a8:9d:21:3e:3f:f1,-85
2019-05-10 08:30:12,NTUSECURE,d8:b1:90:1c:45:e1,-89
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:25:40:41,-81
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3c:47:01,-57
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:1d:f1:0e,-59
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:1d:f1:3e,-56
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:1d:f1:31,-67
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3e:3f:f1,-86
2019-05-10 08:30:15,NTUSECURE,d8:b1:90:1c:45:e1,-89
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3a:82:be,-79
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:3e:3f:fe,-80
2019-05-10 08:30:15,NTUSECURE,a8:9d:21:25:40:4e,-80
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3c:47:01,-55
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:1d:f1:0e,-58
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:1d:f1:3e,-57
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:1d:f1:31,-65
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3a:82:be,-79
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:30:18,NTUSECURE,a8:9d:21:25:40:4e,-80
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:1d:f1:0e,-59
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:1d:f1:3e,-53
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:1d:f1:31,-66
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3a:82:be,-76
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:30:21,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3c:47:0e,-53
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3c:47:01,-56
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:1d:f1:0e,-60
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:1d:f1:3e,-55
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:1d:f1:31,-69
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3e:3f:f1,-85
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3a:82:be,-76
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:30:24,NTUSECURE,a8:9d:21:24:ca:61,-89
2019-05-10 08:30:24,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3c:47:01,-53
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:1d:f1:0e,-60
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:1d:f1:3e,-53
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:1d:f1:31,-64
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3e:3f:f1,-81
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3a:82:be,-75
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:25:40:4e,-82
2019-05-10 08:30:27,NTUSECURE,a8:9d:21:24:ca:61,-89
2019-05-10 08:30:27,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3c:47:01,-52
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:1d:f1:0e,-61
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:1d:f1:01,-73
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:1d:f1:31,-64
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3e:3f:f1,-82
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3a:82:be,-75
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:25:40:4e,-82
2019-05-10 08:30:30,NTUSECURE,a8:9d:21:24:ca:61,-89
2019-05-10 08:30:30,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3a:82:b1,-88
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3c:47:0e,-52
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:25:40:41,-77
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3c:47:01,-53
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:1d:f1:0e,-62
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:1d:f1:3e,-53
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:1d:f1:31,-63
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3e:3f:f1,-82
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3a:82:be,-75
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:30:33,NTUSECURE,a8:9d:21:25:40:4e,-82
