time,SSID,mac_addr,signal_str
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:1d:f1:01,-83
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:1d:f1:0e,-70
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:1d:f1:31,-67
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:25:40:4e,-77
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3a:82:be,-85
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3e:3f:fe,-83
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3e:3f:f1,-81
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3c:47:01,-45
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3c:47:0e,-41
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:1d:f1:3e,-63
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:1d:f1:01,-83
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:1d:f1:0e,-70
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:1d:f1:31,-69
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:25:40:4e,-76
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3a:82:be,-85
2019-05-10 08:42:02,NTUSECURE,a8:9d:21:3a:82:b1,-88
